num,date,review,rating,like
2145,2020년 06월 26일,느려요 !!!! 롯데닷컴때가 좋음,1,
2146,2020년 06월 25일,안정하지않은것같네요,3,1
2147,2020년 06월 25일,최고여요 ㅎ,5,1
2148,2020년 06월 25일,별 반개도 아까운 진짜 쓰레기 쇼핑... 반품신청하면 물건회수해가고 그때부터 지옥시작... 고객한테 직접 백화점 오프매장으로 전화해서 해결하라하고... 전화번호라도 알려달라하면 모른다고 직접 찾아서 전화하라 함.. 오프매장은 고객센터에 전화하라 하고.. 고객센터에 전화하면 나중에 다시 전화한다고 연락없음... 또 연락하면 또 나중에 연락준다고 지네끼리 폭탄돌리기... 사람 미침...,1,8
2149,2020년 06월 25일,예전 롯데닷컴 앱 사용때가 훨씬 좋음..이건 뭐 하나로 다 떼려넣은 잡탕밥도 아니고..하나에 너무 많이 담다보니 어수선하고 복잡만하지 이도저도 아님..바뀐 후 통 안들어오게됨..별 하나도 주고싶지 않음 ㅎ,1,
2150,2020년 06월 25일,바뀌기전이 훨씬편합니다 아주 스트레스받네요 궁금해서 그러는데 이게 왜 바꾼건가요? 진짜이해가안되네 이건 평점주기도 사치입니다,1,3
2151,2020년 06월 25일,업데이트 후 계속 로그인이 되질 않네요,1,
2152,2020년 06월 25일,예전 블루가 편해요,4,
2153,2020년 06월 25일,도대체 개발자 누구임? 짜증나서 신세계로 갈아탐,1,
2154,2020년 06월 25일,너무 느림,1,
2155,2020년 06월 25일,바뀌면서 엉망~,1,
2156,2020년 06월 24일,모두함께 있어서 좋네요,5,
2157,2020년 06월 24일,전에앱이 훨씬 낫다,1,
2158,2020년 06월 24일,너무 렉이 많이걸림 화면 멈춤이 자주있음 휴대폰s10 5g와이프도 그렇고 이기종만 그런걸까요,1,1
2159,2020년 06월 24일,무한로딩..,1,
2160,2020년 06월 24일,예전보다 훨씬 못함,1,
2161,2020년 06월 24일,좋아 요,5,
2162,2020년 06월 24일,완전별로,1,
2163,2020년 06월 24일,롯데닷컴 잘 이용하다가 검색도 불편하고 화면구성도 너무 좋지 않아 삭제하고 다른 앱으로 갈아타게 됐네요.,1,
2164,2020년 06월 24일,"별점 하나도 아까운 어플...이따위로 온라인 영업할바엔 사업 접는게 그룹이미지 관리에 도움될듯 싶다. 짚어주랴? 1. 니들은 묶음 배송으로 보내놓고 반품받을 때는 각각 분리해서 개별로 반품접수 하토록 해놔서 반품비 개별상품별로 뜯어내는 어플은 살다살다 첨본다. 2. 툭하면 다운되고 3. 검색은 하나마나 4.검색하다 열받아서 네이버서 산다(그게 더 싸다) 5. 배송은 인터넷 쇼핑몰중 최악이다. 주문접수하고 출고지시까지 얼마나 시간 걸리는지 비교해봐라...냉정히 이 어플 망작이다. 걍 닷컴 할때가 편했다. 이 어플 왜 만든건지........
전체 리뷰",1,1
2165,2020년 06월 24일,업데이트가 소용없음 검색자체가 안됨 처음 빨간색화면 보기불편하네요 닷컴이 좋았는데..,1,2
2166,2020년 06월 24일,와 나만 이렇게 느낀게 아니구나 롯데닷컴 잘 이용하고 있었는데 어플바뀌고 들어가기도 싫게끔 해놨어... 롯백상품을 지마켓에서 사면 더 싸게 파는것도 우습고... 친일기업이다 뭐다해도 난 롯데 최애하는데 자꾸 이럴래요?????,1,
2167,2020년 06월 24일,진짜 별 테두리도 아깝다,1,
2168,2020년 06월 24일,쓰레기다 이렇게 쓰레기같은 앱은 롯데에서만 만들수있다! 주문서에서 결제화면으로 넘기는 시도를 약 15회정도 한 후 오너스회원가입한 것을 아주 무척이나 후회함. 내가 월 2900원 롯데에 기부했구나.. 이제 롯데라면 쳐다도 안봐야겠다.. 나처럼 어플로 결제하려다가 몇번의 결제 시도끝에 화가 나서 결제포기한 사람이 꽤나 많을 것으로 예상. 결국 그게 너의 매출.,1,1
2169,2020년 06월 24일,1개도 아까움,1,
2170,2020년 06월 24일,멀쩡히 잘 쓰던 롯데닷컴 왜 없앤건지 ᆢ 개발자들아 이렇게 후퇴한 앱은 처음이다~~,1,
2171,2020년 06월 24일,엉망이네요. 그전 만들어놓은 등급과 혜택은 다 어디갔나요? 그냥 하나에 다 때려넣기만 할뿐 사용자입장에서 생각을 전혀 안하고 만든것 같네요.,1,
2172,2020년 06월 23일,아직처음써봐서절약하여쓸깨요,5,
2173,2020년 06월 23일,검색자체가 잘 안돼요. 입력창에 입력도 잘 안되고. 예전거 좋았는데 이건 완전 못쓰것어요,1,2
2174,2020년 06월 23일,출석체크스탬프,4,
2175,2020년 06월 23일,왜 예전 앱을 두고 이상해졌네요.ㅠ.ㅠ 불편해요.,1,1
2176,2020년 06월 23일,기존꺼가 훨씬 편하고 좋은데 왜케 버벅거리고 느린지 검색하다 뒷목 잡겠음 구매사은 혜택도 없어져버리고 이건 좀 아니라고 봄 진짜임 이런거 올려본적 없는 내가 올릴정도면 ...,1,
2177,2020년 06월 23일,상품도 잘 안담아지고 너무 불편하게 만들어서 쇼핑하다 포기함 ㅠ,1,
2178,2020년 06월 23일,예전 롯데닷컴으로 돌아가는 게 나을 듯...너무 불편합니다. 심하게요....,1,
2179,2020년 06월 23일,1점도 아까움,1,
2180,2020년 06월 23일,대체 이거 왜 만들어서 불편하게 하나요 ㅠㅠ 롯데마트대신 다른 마트에서 배달시키고 있네요.ㅠㅠ,1,
2181,2020년 06월 23일,모델명찾기가힘듬통합되기전앱이더나음,1,
2182,2020년 06월 23일,롯데닷컴으로 돌려놔요 어째 별 공지도 없이 쓰레기앱으로 변경해놨네요 별한개 아니고 마이너습니다,1,
2183,2020년 06월 23일,좋아요..,5,
2184,2020년 06월 23일,검색어 못찾아 하여간 넘 불편 이용 안할것같아요,1,
2185,2020년 06월 23일,롯데닷컴때 만족도가 5라고 가정하면 롯데온은 1.5정도...쩝,2,
2186,2020년 06월 23일,"뭔가 통합되면 더 편리할거라 생각했는데... 모든면에서 하향평준;; 쿠폰적용도 잘 안되고 할부설정도 또 어딜 들어가서 따로 설정하고;;; 직관적이지 않음. 에효...딴말이지만, 롯데 사이트인데 롯데카드 할부가 제일 박한 아이러니 ㅋㅋㅋㅋㅋ 그리고 첫화면 뻘건색... 그거 너무 눈아파요! 이쯤되면 일부러 온라인몰 철수하려고 고객털어내나 싶기도 하구요... 뭘까요??진짜 ㅎ호 아!!! 업데이트 하래서 했더니 아예 안떠서 별점 1점으로 수정해요.",1,17
2187,2020년 06월 23일,작동을안한다...롯데 미처가는거같음..,1,
2188,2020년 06월 23일,별 한개도 아깝네요 업뎃이후 장보기는 물론 몰 이동도 자꾸 오류나서 하지도 못하고 모바일 앱을 왜 이렇게 해놨나 정말 화나네요 날도 더운데 ... 왠만함 힘내라고 격려해주고 싶지만 앱 개발자분 해도 해도 너무하네요~~!!!! 온앱으로 바꾸고나서 삭제버튼만 누르게 만드네요,1,112
2189,2020년 06월 23일,뭐만 누르면 로그인하라고.. 계속 로그아웃되서 물건을 못사겠어요,1,
2190,2020년 06월 23일,자꾸 오류나고 수정하고 짜증나서 못쓰겠네,1,1
2191,2020년 06월 23일,좀 늦어요,2,
2192,2020년 06월 23일,리뷰보니 저 혼자만 불편하다고 느끼는 게 아니었네요 여태 롯데 잘 썼는데 개편되고 못 쓸 수준이라 다른데로 갈아탑니다,1,
2193,2020년 06월 23일,불편합니다. 먼저 앱이 훨씬 나았던듯,1,
2194,2020년 06월 23일,괜춚한편이라 말할게요,5,
2195,2020년 06월 23일,과거 롯데닷컴 사용하다가 개편된 앱 쓰는데 익숙해지지 않아서 구매의사가 많이 떨어집니다.,2,1
2196,2020년 06월 23일,뭔 오류가 이리도 많은지.,1,1
2197,2020년 06월 23일,"말도 없이 하루아침에 등급도 없어지고, 문의했더니, 등급은 새로운 앱에 맞춰 제로 세팅된거같아요. 진짜 롯데닷컴 오래썼는데, 이런식으로 대접하네요. 이참에 다른 쇼핑앱으로 갈아탈때가 되었나봐요. ㅠㅠ 물건검색해도 거의 없고..거기다 같은업체로 구분됨에도 배송비 물건마다 추가되고..심지어 금방 결제해서 주문완료했는데, 주문내역엔 흔적도 없고.. 카드결제내역만 남아있는데, 이건 도대체 어떻게 해결해야하라고... 다른 평가내역보니 나와 같은경우가 꽤 있나봐여. 정말 바이바이 해야할 앱이군요. 없어진 주문 찾으러가야겠어요.. 정말 짜증짜증...
전체 리뷰",1,42
2198,2020년 06월 23일,아주 느림.,1,
2199,2020년 06월 23일,전보다 더 불편하게 시스템 개편하고 업대이트하면 무슨소용인가요...,2,
2200,2020년 06월 23일,상품 상세페이지가 짤려서나와요. 보통 더보기 버튼이 있던데 왜 없는건지? 아니면 제폰이 이상한건지?? 그렇다기엔 와이파이 lte 다 틀어봐도 안되는데..큰맘먹고 통합하기전에 앱기능 좀 세부적으로 체크하고 했더라면 좋을듯...,1,9
2201,2020년 06월 23일,아주아주 잘못된 앱...별하나도 아까움 전에가 더 나음..다른 쇼핑몰과 정말비교되게 정말 매우 안좋음,1,
2202,2020년 06월 23일,원하는 상품을 이용하기 어려워요,1,
2203,2020년 06월 23일,쓰레기를만들었네..쓰기넘불편함..잘쓰던 닷컴없애고 왜이런짓을했을까..,1,
2204,2020년 06월 23일,"이렇게 불편하게 바뀌는 경우가 있나요. 검색쉽고 물건도 잘보이고 편리했던 롯데마트몰 앱 다시 내놓으세요. 불편한점 수없지만 젤 기막힌건 장바구니에서 선택삭제 기능조차 없다는겁니다. 하나하나 삭제하는ᆢ 대체 누가만든건가요. 두달정도 전에 상태가 안좋은 돈까스가 배달되어 전화를 해도해도 불통, 일대일 상담에 남기니 AI가 쓴듯한 답뿐ᆢ 그러더니 두달만에 취소문자 등장ᆢ 제가 유리병에 넣어 일본 본사에 취소편지 보낸게 지금 도착한건가요.. 롯데마트가 가까와서 다른마트 갈아타기도 힘들어요ㅠ 제발 롯데마트몰 앱 돌려주세요ㅠ",1,48
2205,2020년 06월 23일,이전 멀쩡하던 롯데닷컴 앱이 훨 낫다. 너므 불편한 롯데온 앱으로는 쇼핑이 불편해서 다른 곳g*에서 물건을 사게 된다.,1,2
2206,2020년 06월 23일,한상믿고구매합니다 ㅎ,5,
2207,2020년 06월 23일,시ㅂㅏㄹ 그냥 조가태 똑바로들 해라ㅡ 봐뵈 이거 입력하는것도ㅡㅡ이상해,1,
2208,2020년 06월 23일,업데이트 해라고해서 했음,5,
2209,2020년 06월 23일,좋아요~^^,5,
2210,2020년 06월 23일,왜 통합했는지 의문.. 제품 노출도 너무 적고 검색도 제대로 안되고 더 불편함 사이트도 불안정 그냥 갈아타고 싶음,1,2
2211,2020년 06월 23일,닷컴왜 없애고 이러시나요 저요새 쇼핑을못해여,1,1
2212,2020년 06월 23일,오류가 잘 나고 검색 기능 망함ㅜㅜ예전이 나아요,1,
2213,2020년 06월 23일,롯데앱 정말 잘이용하던 사람인데요. 저의 쇼핑최앱이었는데 업데이트되고 롯데온으로 바뀌더니 쿠폰은 물론 가격도 별로고 요샌 들어올 메리트가 없어졌어요. 롯데오너스 했다가 취소도 해버렸네요.,1,14
2214,2020년 06월 23일,한 어플로 통합되어 관리되니 편리합니다. 느린 것 빼고는요.,3,1
2215,2020년 06월 23일,"예전 플레티넘 혜택 모두 없어지고, 과거 구매목록 다 지워지고 그만큼 불편 사용도 낮아져 가네요",1,
2216,2020년 06월 23일,장점을 찾을수 없는 롯데on 플래티넘 고객 혜택은 다 사라지고 도대체 쇼핑의욕 사라지게 만드는 절약형 앱이 되버렸어요.,1,
2217,2020년 06월 23일,예전보다 예전보바뀐어 형편없네요...돈둘여서 바꾸느니 그냥 이전에 쓰던앱을 사용하지 뭐하러 바꿉니까...정말 불편한게 한두가지가 아니네요,1,3
2218,2020년 06월 23일,롯데 온으로 통합된 후 앱이 정말 많이 느려졌어요. 기존 롯데닷컴 회원으로 무료배송등의 혜택등을 받아왔는데 아무런 통보 없이 참...무튼 앱 자체 이용하기 정말 불편합니다. 장바구니 물건 삭제 하나하는데 백만년 걸리니...속도 문제 빨리 해결해주세요.,1,2
2219,2020년 06월 22일,별 한개도 아까움!!!예전 롯데 닷컴이 젤 좋았음,1,
2220,2020년 06월 22일,롯데 닷컴이었을때가 더편리했어요.불편해요.,1,
2221,2020년 06월 22일,너무 느리고 오류가 많아요,1,1
2222,2020년 06월 22일,그저.그래요,1,
2223,2020년 06월 22일,앱 최악입니다. 시장하나 보는데 검색부터 주문까지 시간 너무 오래걸리며 장바구니에서 전체선택/해제도 없어 일부선택했다가 다시 전체 선택하려면 일일히 클릭해야하고.. 대체 검색어 기능은 뭣에다 초점을 맞춘건지.. 예를들어 새우 검색하면 새우깡이든 생새우든 칵테일새우든 다 검색이 되야하는데 애견 음식만 조회되고 칵테일새우는 보이지도 않음. 통합시켜놓고 느리기만하고.. 몇번참고 주문하다가 엊그제 정말 열받아서 이마트로 갈아타려고 마음 먹었네요 뭐 이따위앱을만들어서 피곤하고 힘들게합니까 마트가서 시장보는것보다 더 힘듬,1,16
2224,2020년 06월 22일,그럭저럭 쓸만 하네요.,4,
2225,2020년 06월 22일,사용이편리해요,5,
2226,2020년 06월 22일,솔직히 지방이다보니 서비스가 안되는 부분도 있음.롯데프레시 같은건 쿠폰을 받아도 못 씀.실시하고 한2달 정도는 가까운지점이 등록이 안되서 택배로만 주문함.이벤트로 포인트는 많이 받았고~지금은 가까운지점에서 배송이 되서 나아졌음.,3,
2227,2020년 06월 22일,드럽게 느림 ㅋㅋ 이거 바뀌고 한달 2900 원 탈퇴,1,
2228,2020년 06월 22일,계속 좋아지고 있네요,5,
2229,2020년 06월 22일,정말 안좋긴해요. 저도 플래티넘이었는데 ㅠㅠ 무료배송도 안되고 ㅠ 가지고 있는 엘포인트 다 쓰면 그냥 미련없이 지울려구요,1,1
2230,2020년 06월 22일,예전에 비해 검색 찾는 속도 느리고 혜택줄고 크게 좋아졌다는 점을 못찾겠네요. 타사이트와 물건과 가격비교 해봐도 똑같아 이따금 비교할때만 들어와 보게 되네요,1,
2231,2020년 06월 22일,불편함,1,
2232,2020년 06월 22일,느려요. 검색도 안되요 롯데닷컴돌려놔요제발,1,
2233,2020년 06월 22일,"너무안좋아졌어요 이벤트, 쿠폰도 거의없어지고 보기도힘들고 간편하지도않고 이전이 더낫네요",1,
2234,2020년 06월 22일,썩어빠진어플업데이트안되는데계속하라내,1,
2235,2020년 06월 22일,통합몰이면 아용하는 사람이 편하개 만들어야지 너무 어렵게 만들어놓고 머하시는지.. 관리만 편허개 만든건가요?,1,
2236,2020년 06월 22일,너무 느리다,1,
2237,2020년 06월 22일,너무불편합니다,1,
2238,2020년 06월 22일,복잡하게 되었다,2,
2239,2020년 06월 22일,"별한개도 아까움. 솔직히 롯데닷컴일때가 나음. 플래티넘등급이었는데.. 쿠폰이고뭐고 싹 사라짐. 스마트픽. 백화점방문해서 바로 픽업좋았는데 그마저도 없어지고. 그렇게 백화점유입이 없어지다보니 지금같이 코로나로, 더위로 힘든와중에 더 안가게됨. 가면 그것만사는것도 아닌데.. 어쨋든, 보기는 봅니다만, 볼것두 없고 그냥 다른곳에서 구입합니다. 다시 앱 원상복귀하시는게 여러모로 좋을게 아닌가싶습니다.",1,73
